Date,Open,High,Low,Close,Adj Close,Volume
2001-04-16,8.466670,8.790000,8.346670,8.683330,1.088339,3258600
2001-04-17,8.666670,9.813330,8.666670,9.673330,1.212422,7197510
2001-04-18,9.600000,10.273300,9.533330,9.716670,1.217854,11061690
2001-04-19,9.893330,11.273300,9.893330,10.660000,1.336088,18202560
2001-04-20,10.800000,10.933300,9.810000,10.016700,1.255459,8691540
2001-04-23,10.200000,10.766700,10.200000,10.503300,1.316448,8325600
2001-04-24,10.533300,10.533300,10.203300,10.406700,1.304341,3439800
2001-04-25,10.586700,10.666700,10.366700,10.480000,1.313527,4582680
2001-04-26,10.533300,10.800000,10.266700,10.343300,1.296394,5230125
2001-04-27,10.200000,10.320000,9.473330,10.210000,1.279687,11502915
2001-04-30,10.133300,10.566700,9.956670,10.483300,1.313941,4593180
2001-05-01,null,null,null,null,null,null
2001-05-02,10.646700,11.313300,10.533300,10.713300,1.342769,15389610
2001-05-03,10.666700,10.726700,10.350000,10.450000,1.309767,5705370
2001-05-04,10.333300,10.460000,9.940000,10.336700,1.295567,5233830
2001-05-07,10.463300,10.650000,10.333300,10.470000,1.312274,2639010
2001-05-08,10.520000,11.020000,10.466700,10.923300,1.369089,7003485
2001-05-09,11.166700,11.293300,10.880000,11.016700,1.380795,11140200
2001-05-10,11.000000,11.166700,10.750000,10.886700,1.364502,5563695
2001-05-11,10.766700,11.133300,10.766700,11.086700,1.389569,6993780
2001-05-14,10.983300,11.233300,10.933300,11.123300,1.394157,4353435
2001-05-15,11.000000,11.533300,10.750000,11.203300,1.404184,10700670
2001-05-16,11.380000,11.380000,10.716700,10.753300,1.347782,6988230
2001-05-17,10.860000,11.573300,10.833300,11.360000,1.423824,10759605
2001-05-18,11.600000,11.833300,11.440000,11.513300,1.443038,11455065
2001-05-21,11.566700,11.820000,11.500000,11.583300,1.451811,5229870
2001-05-22,11.626700,11.660000,11.336700,11.473300,1.438024,4023840
2001-05-23,11.466700,11.683300,11.243300,11.316700,1.418397,5416530
2001-05-24,11.253300,12.000000,11.233300,11.896700,1.491092,15193185
2001-05-25,11.996700,12.103300,11.673300,11.720000,1.468945,8842785
2001-05-28,11.716700,11.933300,11.586700,11.650000,1.460171,4378260
2001-05-29,11.650000,12.393300,11.650000,12.013300,1.505706,17947575
2001-05-30,12.066700,12.456700,12.000000,12.143300,1.522000,13365300
2001-05-31,12.066700,12.813300,11.870000,12.553300,1.573388,21397545
2001-06-01,12.593300,12.860000,12.333300,12.443300,1.559601,18312180
2001-06-04,12.533300,12.596700,12.176700,12.300000,1.541640,6744015
2001-06-05,12.266700,12.433300,11.566700,11.883300,1.489413,10885350
2001-06-06,11.800000,11.986700,11.666700,11.883300,1.489413,8044500
2001-06-07,11.860000,11.980000,11.673300,11.813300,1.480639,7423080
2001-06-08,11.893300,12.373300,11.823300,12.193300,1.528267,11660985
2001-06-11,12.166700,12.293300,12.006700,12.096700,1.516159,3560745
2001-06-12,12.040000,12.066700,11.690000,11.896700,1.491092,6449625
2001-06-13,12.006700,12.113300,11.823300,11.886700,1.489838,3475305
2001-06-14,11.820000,12.180000,11.433300,11.533300,1.445545,11346240
2001-06-15,11.370000,11.563300,11.093300,11.216700,1.405863,8161365
2001-06-18,11.173300,11.253300,10.893300,11.100000,1.391237,4931700
2001-06-19,11.163300,11.393300,10.983300,11.096700,1.390823,4777680
2001-06-20,11.000000,11.166700,10.866700,10.996700,1.378289,3956490
2001-06-21,11.066700,11.100000,10.900000,11.010000,1.379956,2958420
2001-06-22,11.093300,11.326700,10.933300,11.060000,1.386223,4289010
2001-06-25,10.983300,11.266700,10.866700,11.133300,1.395410,6102375
2001-06-26,11.146700,11.650000,11.100000,11.576700,1.450984,4063725
2001-06-27,11.600000,12.293300,11.240000,11.296700,1.415890,7292535
2001-06-28,11.300000,11.433300,10.866700,10.936700,1.370769,3780615
2001-06-29,10.933300,12.050000,10.883300,11.870000,1.487745,9554055
2001-07-02,11.866700,12.246700,11.660000,12.113300,1.518240,1659345
2001-07-03,11.733300,11.966700,11.073300,11.356700,1.423410,2291235
2001-07-04,11.200000,11.866700,11.200000,11.560000,1.448891,959490
2001-07-05,11.660000,11.696700,11.333300,11.453300,1.435518,732555
2001-07-06,11.433300,11.513300,11.010000,11.136700,1.395836,918780
2001-07-09,11.140000,11.460000,11.000000,11.326700,1.419650,1938510
2001-07-10,11.400000,11.516700,11.240000,11.360000,1.423824,1408365
2001-07-11,11.306700,11.560000,11.280000,11.416700,1.430931,1245675
2001-07-12,11.600000,12.083300,11.300000,11.830000,1.482732,4731225
2001-07-13,12.060000,12.093300,11.333300,11.386700,1.427171,1812990
2001-07-16,11.600000,11.760000,11.476700,11.606700,1.454744,1155315
2001-07-17,11.473300,11.830000,11.333300,11.373300,1.425491,1175355
2001-07-18,11.500000,11.596700,11.266700,11.310000,1.417557,1408665
2001-07-19,11.466700,12.063300,11.266700,11.856700,1.486078,5380155
2001-07-20,11.770000,11.833300,11.333300,11.373300,1.425491,1374690
